2 , 4.2968750000000000E-002 
4 , 3.9062500000000000E-002 
8 , 5.0781250000000000E-002 
16 , 5.0781250000000000E-002 
32 , 5.4687500000000000E-002 
64 , 5.8593750000000000E-002 
128 , 8.9843750000000000E-002 
256 , 0.25000000000000000      
512 , 0.77734375000000000      
1024 , 3.4179687500000000      
2048 , 17.011718750000000      
4096 , 200.64843750000000      
