2 , 5.0781250000000000E-002 
4 , 4.2968750000000000E-002 
8 , 3.9062500000000000E-002 
16 , 5.4687500000000000E-002 
32 , 6.2500000000000000E-002 
64 , 7.4218750000000000E-002 
128 , 8.2031250000000000E-002 
256 , 0.19921875000000000      
512 , 0.58203125000000000      
1024 , 2.2226562500000000      
2048 , 9.0195312500000000      
4096 , 36.179687500000000      
8192 , 156.63671875000000      
16384 , 514.61328125000000      
