2 , 5.0781250000000000E-002 
4 , 8.9843750000000000E-002 
8 , 4.6875000000000000E-002 
16 , 6.2500000000000000E-002 
32 , 0.10156250000000000      
64 , 6.2500000000000000E-002 
128 , 0.11718750000000000      
256 , 0.12500000000000000      
512 , 0.22656250000000000      
1024 , 0.72265625000000000      
2048 , 2.3750000000000000      
4096 , 9.8593750000000000      
8192 , 36.144531250000000      
16384 , 144.30468750000000      
